"id","date","text","url","location","label"
1608882025255297024,"2022-12-30 17:45:41+00:00","@GoberElOro @PoliciaEcuador @_Aristeguieta @MinInteriorEc @CapiZapataEC Éxodo 20:15 No hurtarás.  (A escondidas, arrebatar, engañar,escondidamente, hurtar, hurto, llevar, oculto, robar, sacar.)","https://twitter.com/Vozqueclama6/status/1608882025255297024","[]","robo"
1608879473927290880,"2022-12-30 17:35:32+00:00","📌ATENCIÓN | Una intensa persecución de la @PoliciaEcuador terminó con la aprehensión de dos hombres que minutos antes, asaltaron a un hombre en la vía Balosa en el cantón #Machala.  Uno de los sospechosos registra antecedentes penales por robo. https://t.co/k18a9N9Ew4","https://twitter.com/GoberElOro/status/1608879473927290880","['Una', 'Machala']","robo"
1608866103773777921,"2022-12-30 16:42:25+00:00","#Sucesos Sacapintas robaron USD 3 000 a una pareja en el sur de Quito https://t.co/Jk3gbJJw52 #Quito  #INSEGURIDAD  #Ecuador  @PoliciaEcuador https://t.co/SR7Q3eyj4y","https://twitter.com/centrotvecuador/status/1608866103773777921","['Quito', 'Quito']","robo"
1608865797832847360,"2022-12-30 16:41:12+00:00","@PoliciaEcuador @CynthiaViteri6 anoche mi familia fue asaltada en la Cdla Vernaza Norte por 4 sujetos armados que se movilizan en un Wolkswagen Polo negro de placas GSQ 3115… se llamo al @ECU911_ en el momento y enviaron a agentes sin resultados","https://twitter.com/josad8702/status/1608865797832847360","[]","robo"
1608837320006062080,"2022-12-30 14:48:02+00:00","#Atención #InfoPlena  En la perimetral antes del semaforo del #Trinipuerto, en #Guayaquil, hay un grupo de 6 ó 7 ciidadanos robando. @PoliciaEcuador por favor hacerse predente. https://t.co/Y9lH6kWv5E","https://twitter.com/infoplenaec/status/1608837320006062080","['Guayaquil']","robo"
1608834420546605056,"2022-12-30 14:36:31+00:00","@luisantonio_r @PoliciaEcuador @24HorasGYE El sábado pasado presenciamos un robo en el semáforo antes de la subida al primer puente. La @PoliciaEcuador bien que se sabe cuáles son los puntos calientes pero no hacen nada","https://twitter.com/javiav92/status/1608834420546605056","[]","robo"
1608831708006346752,"2022-12-30 14:25:44+00:00","@luisantonio_r @PoliciaEcuador @24HorasGYE Eso es de todos los días. Antes había policía en ese punto esa es  zona de robo.","https://twitter.com/ecjvi0/status/1608831708006346752","[]","robo"
1608828917095485440,"2022-12-30 14:14:39+00:00","Pilas, en la Perimetral antes del semaforo del #Trinipuerto, en Guayaquil, hay un grupo de 6 ó 7 ciidadanos robando. @PoliciaEcuador por favor hacerse predente @24HorasGYE https://t.co/65jXVo35vO","https://twitter.com/luisantonio_r/status/1608828917095485440","['Guayaquil']","robo"
1608828374063132675,"2022-12-30 14:12:29+00:00","@tctelevision Y porque no dicen fueron dados de baja @PoliciaEcuador @LassoGuillermo @FFAAECUADOR necesitan actuar con mas dureza, en este pais de corruptos tarde que temprano salen a seguir matando, robando. No llenen las carceles mejor llenen los cementerios solo asi se va a terminar esto.","https://twitter.com/AndraDaniel/status/1608828374063132675","[]","robo"
1608827883333758984,"2022-12-30 14:10:32+00:00","@VillaFernando_ @MashiRafael @PoliciaEcuador No me digas en serio con una gran prueba de robo de 6.000 dólares o liderando por influjo vamos queda claro y más que claro todo la podredumbre de la justicia que permiten que usted haga eso y mucho más","https://twitter.com/SergiorafaelJa5/status/1608827883333758984","[]","robo"
1608821657698959360,"2022-12-30 13:45:48+00:00","De nada sirve una cámara del @ECU911_ junto al colegio francisco de orellana. Cuando te están robando y se le llevan a las 6 am hoy celular, mochila, laptop, billetera maldita delincuencia. @PoliciaEcuador que pudieron ver en vivo y enviar a un motorizado. Irassss","https://twitter.com/Javiguerrero76/status/1608821657698959360","[]","robo"
1608816926868008963,"2022-12-30 13:27:00+00:00","Ojos de Águila @cscgye capta actividad de @PoliciaEcuador por denuncia de robo en las calles Gómez Rendón y Calicuchima. Trabajamos #PorTuSeguridad https://t.co/L1xuGBeSVz","https://twitter.com/segura_ep/status/1608816926868008963","[]","robo"
1608808827046236160,"2022-12-30 12:54:49+00:00","🔴 #ATENCIÓN | La @PoliciaEcuador informa sobre la captura de dos individuos en el sector de Kennedy #UIO, presuntos implicados en el robo a un local comercial. ⬇️ https://t.co/1UXvzMTQqS","https://twitter.com/radio_pichincha/status/1608808827046236160","[]","robo"
1608794799464943618,"2022-12-30 11:59:04+00:00","@PoliciaEcuador ayúdenos buscando este vehículo por favor nos robaron diciendo que son los choneros en el sector de guamani escopolaminaron a la gente de su interior casi les matan https://t.co/tAlIiHbXyL","https://twitter.com/secevallos/status/1608794799464943618","[]","robo"
1608791531321954305,"2022-12-30 11:46:05+00:00","@CancilleriaCol @MigracionCol @PoliciaColombia me podrían ayudar a recuperar mi cédula de ciudadanía la cual me fue hurtada con arma de fuego con todo mi dinero y pertenencias en l cuidad de Guayaquil-Ecuador. @PoliciaEcuador no me ayudan y me tildan de delincuente que tristeza.","https://twitter.com/elmark100/status/1608791531321954305","[]","robo"
1608785735724969986,"2022-12-30 11:23:03+00:00","Ojos de Águila @cscgye capta actividad de @PoliciaEcuador por denuncia de robo en la avenida Rodriguez Bonin. Trabajamos #PorTuSeguridad https://t.co/P9HT3ujTUw","https://twitter.com/segura_ep/status/1608785735724969986","[]","robo"
1608742927630729218,"2022-12-30 08:32:57+00:00","Ojos de Águila @cscgye capta actividad de @PoliciaEcuador por denuncia de robo en Ilanes y calle 1ra. Trabajamos #PorTuSeguridad https://t.co/rXxe9CSa0J","https://twitter.com/segura_ep/status/1608742927630729218","[]","robo"
1608718823036977154,"2022-12-30 06:57:10+00:00","Ojos de Águila @cscgye capta actividad de @PoliciaEcuador por denuncia de robo en las calles Medardo Silva y Cuenca. Trabajamos #PorTuSeguridad https://t.co/E3oWdXiuqa","https://twitter.com/segura_ep/status/1608718823036977154","['Cuenca']","robo"
1608656396765253633,"2022-12-30 02:49:07+00:00","@PoliciaDMGZona8 @PoliciaEcuador Menos mal que los atraparon, no hay que dejar el UPC de #villabonita sin policías, en la madrugada no había ninguno, los ladrones realizaron 3 explosiones en 30 minutos y la estructura no les permitió el robo. Los moradores estaremos atentos a la vigilancia permanente.","https://twitter.com/RominaDraz/status/1608656396765253633","[]","robo"
1608641462841016324,"2022-12-30 01:49:46+00:00","@EducacionZ8_Ec @PoliciaEcuador Trabajando en equipo en beneficio de la comunidad educativa del Distrito Ximena 2, excelente gestión estimado Ing. Gabriel Hurtado","https://twitter.com/AlegriaDalia/status/1608641462841016324","[]","robo"
1608623130293211136,"2022-12-30 00:36:55+00:00","@EducacionZ8_Ec @PoliciaEcuador Éxitos, trabajo en equipo excelente Ing.Hurtado.","https://twitter.com/YennyGamboa5/status/1608623130293211136","[]","robo"
1608592466948812800,"2022-12-29 22:35:04+00:00","@EducacionZ8_Ec @PoliciaEcuador Exitos Dr Hurtado director distrital excelente gestión","https://twitter.com/singre_juan/status/1608592466948812800","[]","robo"
1608588591374176256,"2022-12-29 22:19:40+00:00","@EducacionZ8_Ec @PoliciaEcuador Excelente gestión MSc. Gabriel Hurtado así estaremos más protegidos en este feriado","https://twitter.com/mev575/status/1608588591374176256","[]","robo"
1608580095270354945,"2022-12-29 21:45:55+00:00","@EducacionZ8_Ec @PoliciaEcuador Excelente ING Gabriel Hurtado muchas bendiciones","https://twitter.com/FridaBarrezueta/status/1608580095270354945","[]","robo"
1608515414702673920,"2022-12-29 17:28:54+00:00","#Capturados 🚨 6 detenidos luego de intento de robo a cajero automático de Tía ubicado en #VillaBonita. El @ecu911sambo alertó a la @PoliciaEcuador de vehículo sospechoso en el sector. El hecho ocurrió en la madrugada de hoy. Se les encontró un taco de dinamita,celulares e https://t.co/36E6NGKnOD","https://twitter.com/FLACOMENDOZA1/status/1608515414702673920","[]","robo"
1608503105905389574,"2022-12-29 16:39:59+00:00","@VillaFernando_ @MashiRafael @PoliciaEcuador Mi apoyo mientras siga fiscalizando a la pandilla que le robo todo al País","https://twitter.com/HiltonRosado/status/1608503105905389574","[]","robo"
1608477985337929729,"2022-12-29 15:00:10+00:00","@PoliciaEcuador Eso no es nada para la cantidad de vehículos que se han robado en estos últimos días entre el 23 y el 28 de dicembre incluido taxis solo taxis van mas de 6 y se los llevan por la represa Daule peripa el sector campo verde, carlo julio, la carmela tienen hasta pista de aterrizaje","https://twitter.com/Pilucho93500141/status/1608477985337929729","[]","robo"
1608404287448653826,"2022-12-29 10:07:19+00:00","Denuncio públicamente la indefensión en la q nos encontramos en #MiLote d Guayaquil hace 1 hora robaron 3 cajeros del Tia q está a lado del UPC,n l q no había ningún policía @PoliciaEcuador @MinGobiernoEc @ecuavisa @Teleamazonas24H no hay patrulleros #peorgobiernodelahistoria","https://twitter.com/RominaDraz/status/1608404287448653826","['Guayaquil']","robo"
1608282987845586944,"2022-12-29 02:05:19+00:00","La rápida acción de @CNPLasLajas y @PoliciaEcuador, permitió ubicar y recuperar ganado vacuno reportado como robado en la parroquia #ElParaíso  El ganado sustraído fue localizado en el sector de #PozaSeca.","https://twitter.com/GoberElOro/status/1608282987845586944","[]","robo"
1608281703218380801,"2022-12-29 02:00:13+00:00","¡Acciones inmediatas!🚨  Permitió ubicar y recuperar ganado vacuno reportado como robado en #ElParaíso.  La comisaria de policía @JahilynCordova junto a @PoliciaEcuador, ejecutaron un operativo inmediato, logrando en el sector de #PozaSeca localizar el bovino sustraído. https://t.co/E8NOBtD6MK","https://twitter.com/CNPLasLajas/status/1608281703218380801","[]","robo"
1608270736610963456,"2022-12-29 01:16:38+00:00","#Ecuador como todos los días nos llegan denuncias que @PoliciaEcuador @FFAAECUADOR no dan #Auxilio cuando se llama al #ECU911 denunciando robo #Ruido #Violencia doméstica #Narcotrafico etc etc 😨 mientras @Presidencia_Ec @USembassyEC les dan 🦃 por #Navidad 😠 claro para que","https://twitter.com/MarioBu07740570/status/1608270736610963456","[]","robo"
1608269633064431617,"2022-12-29 01:12:15+00:00","@ANT_ECUADOR Hasta cuándo impugne multa moto que me robaron y no proceden con eso @gadambato existe denuncia y todo y los delincuentes andan ese vehículo @PoliciaEcuador https://t.co/moXgImBwLy","https://twitter.com/CsalazardCarlos/status/1608269633064431617","[]","robo"
1608256284532396034,"2022-12-29 00:19:12+00:00","@VivianTourGuide @nielsolsenp @PoliciaEcuador Que tristeza somos blanco fácil para el asalto de delincuentes...hasta cuándo? Sector turístico desprotegido @LassoGuillermo @CapiZapataEC","https://twitter.com/dvillacish/status/1608256284532396034","[]","robo"
1741241320864100502,"2023-12-30 23:34:16+00:00","@LaDataEc No los vi cuando un par de maleantes nos asaltaron en el parque metropolitano de la Armenia el 24 de Dic. @pabelml guardias dormidos @PoliciaEcuador le valio un huevo.... @DanielNoboaOk otro tibio, al menos deberían simplificar el porte de armas ya que uds no pueden.","https://twitter.com/LuisZamora37620/status/1741241320864100502","[]","robo"
1741140667835834700,"2023-12-30 16:54:18+00:00","Bloque 1b mercado de bastion popular, la gente alarmada porque llegan hasta 6 motos en gajo a robarle a todos en especial a los camiones que entregan mercadería @PoliciaEcuador @DanielNoboaOk @alcaldiagye https://t.co/kEWi72lNWL","https://twitter.com/persevrocio/status/1741140667835834700","[]","robo"
1741105978680996132,"2023-12-30 14:36:28+00:00","Chillanes | Recuperación de una motocicleta presuntamente robada #infomedia #Chillanes #policianacional @PoliciaEcuador Aquí los detalles ⬇️ ⬇️ ⬇️ https://t.co/nUqe1txdGl https://t.co/WKiDyCPlG1","https://twitter.com/Infomedia593/status/1741105978680996132","[]","robo"
1741067778545623541,"2023-12-30 12:04:40+00:00","@PoliciaEcuador @DanielNoboaOk Porque así actúan los delincuentes porque son hasta maricas no son capaces de enfrentarse de frente y sin embargo ahí otro CABALLERO DE LA PAZ que fue sentenciado recientemente que de igual manera en el cumplimiento de su deber por defender a un ciudadano de ser víctima de robo","https://twitter.com/ferale7943/status/1741067778545623541","[]","robo"
1740922995235864798,"2023-12-30 02:29:21+00:00","@GersonBarcia @PoliciaEcuador @FFAAECUADOR @DefensaEc @DanielNoboaOk @teleamazonasec @ecuavisa CONFIRMADO                         NO                 TENEMOS                PRESIDENTE","https://twitter.com/PabloHurtadoG/status/1740922995235864798","[]","robo"
1740903999715549350,"2023-12-30 01:13:52+00:00","@PoliciaEcuador @radio_sucre700 @radio_pichincha @Primicias @lahoraecuador @el_telegrafo @Teleamazonas24H @EcuavisaInforma Estos son los patrulleros ""blindados"" que les entrego ladronasso y que la cúpula mafiosa y cómplice del desastre nacional recibió sin decir ni pío ya que están todos en el ajo.","https://twitter.com/bhetelec/status/1740903999715549350","[]","robo"
1740899801946870158,"2023-12-30 00:57:11+00:00","#Esmeraldas en estos momentos parece zona de guerra. Los GDO’s están alborotados robando, quemando carros, dándose bala con la @PoliciaEcuador pero no se sabe qué pasa. La gente asustada no tiene información oficial, y solo deciden encerrarse en sus domicilios.","https://twitter.com/JennyHossman/status/1740899801946870158","['Esmeraldas']","robo"
1740869860740202862,"2023-12-29 22:58:13+00:00","@PoliciaEcuador @radio_sucre700 @Primicias @radio_pichincha @revistavistazo @lahoraecuador @EcuavisaInforma @el_telegrafo @Teleamazonas24H Deberían poner fotos de los carros q se recuperan a mi me robaron en el triunfó pero las agentes q me designaron no ase. Nada","https://twitter.com/valentinarias71/status/1740869860740202862","[]","robo"
1740855082428887436,"2023-12-29 21:59:29+00:00","ATENCIÓN Según reportes ciudadanos, el #MiniComisariato De Villa del rey está siendo asaltado. @PoliciaEcuador @AlcaldiadeDaule @WilsonCanizares","https://twitter.com/whatsapea/status/1740855082428887436","[]","robo"
1740850116267847804,"2023-12-29 21:39:45+00:00","@UnidadN593 @DefensaEc @UnidNoticiasLat @UnidadPich777 @UnidadNOrganiza @UnidadEU593 @radiocentroec @EcuavisaInforma @ecuadorprensaec Pura reunión, cero acción, siguen secuestrando, extorsionando, robando, matando, pero no hay presencia @PoliciaEcuador @FFAAECUADOR no hay patrullajes, no hay militarización de puertos, nada de nada, pura foto y reunión, nada de acción","https://twitter.com/PepBohrquez/status/1740850116267847804","[]","robo"
1740836199818780824,"2023-12-29 20:44:27+00:00","@MargaritaCherrz Pilas están robando duro y feo los vehículos en los alrededores del sector ya que no hay vigilancia de la @PoliciaEcuador ...","https://twitter.com/Balder_el_Brav/status/1740836199818780824","[]","robo"
1740825272218218830,"2023-12-29 20:01:02+00:00","En ecuador se reportan varios vehículos robados a diario y nadie hace nada por tratar de ayudar a los usuarios que han perdido  su matrícula. Mientras tanto los días pasan y aún la @PoliciaEcuador @PJ_ECUADOR NO DA NINGUNA ALERTA SOBRE NUESTRO CARRO ROBADO el 22/12RT @HMunetonZ","https://twitter.com/GiorgineR/status/1740825272218218830","[]","robo"
1740795497391010190,"2023-12-29 18:02:43+00:00","@Palencia3Monica  No nos quiera ver la cara de coj……  Los carros diplomáticos no pueden ser revisados según usted, pero cuando #Glas se baje del auto para abordar cualquier avión, YA ESTARÁ EN SUELO ECUATORIANO Y SI USTED Y @etorrescobo ordenan a @PoliciaEcuador SEGUIR A LOS CARROS DE LA EMBAJADA DE MÉXICO, LO PODRÁN ATRAPAR INMEDIATAMENTE..  “Señora” no insulte nuestra inteligencia..  Su esposo (+) estaría avergonzado de usted..  Ya #Noboa dijo claramente que lo dejará escapar sin devolver un centavo de lo robado  Y @MashiRafael se frota las manos..  Creo que nos tocará a los ecuatorianos ir a hacer guardia día y noche fuera de la Embajada de México 🇲🇽   #RedDeTuiterosDemocraticos","https://twitter.com/LaGuerreraEcu/status/1740795497391010190","['Palencia']","robo"
1740784054302388358,"2023-12-29 17:17:15+00:00","@Presidencia_Ec @DanielNoboaOk @PoliciaEcuador @FFAAECUADOR @MinInteriorEc Esas porquerías de gabinetes ya lo sabemos en qué quedan. En nada, y en nada. Gobierno de porquería las extorsiónes  siguen en aumento. El sicariato y asalto también.","https://twitter.com/EdisonFierro4/status/1740784054302388358","[]","robo"
1740748662232543534,"2023-12-29 14:56:37+00:00","@PoliciaEcuador @radio_sucre700 @radio_pichincha @Primicias @lahoraecuador @el_telegrafo @Teleamazonas24H @EcuavisaInforma Ellos no tienen contemplación con nuestra  policía;por favor no tengan miedo del uso progresivo de la fuerza.","https://twitter.com/rickihur48ca/status/1740748662232543534","[]","robo"
1740737411892818192,"2023-12-29 14:11:54+00:00","@EmergenciasEc @Presidencia_Ec @PoliciaEcuador @CJudicaturaEc para cuando una ley que les pare el robo a estos HP @ATMGuayaquil armar control donde les da la gana no se llevan a ningún auto solo esperan que les dejen dinero es el trabajo más deseado.","https://twitter.com/AlexFabricio86/status/1740737411892818192","[]","robo"
1740731721744896340,"2023-12-29 13:49:18+00:00","@ECU911_ @PoliciaEcuador @DefensaEc Robado https://t.co/7k7939ALoM","https://twitter.com/maxbronco27/status/1740731721744896340","[]","robo"
1740717310577652127,"2023-12-29 12:52:02+00:00","@alicor_kamax @jorgeb52 @PoliciaEcuador @radio_sucre700 @radio_pichincha @Primicias @lahoraecuador @el_telegrafo @Teleamazonas24H @EcuavisaInforma @SantiagoOlmedoP @AsambleaEcuador Llegué al país y le cuento que me aterra ver qué están robando y nadie ayuda, en los buses una falta de cultura, prefieren que les regalen plata a qué les acomoden lindo la ciudad.","https://twitter.com/kate_santamaria/status/1740717310577652127","[]","robo"
1740612319883796813,"2023-12-29 05:54:50+00:00","@ecuainformado @PoliciaEcuador El robo duro y feo al rededor del mercado central es el pan d cada día","https://twitter.com/Moncho30317/status/1740612319883796813","[]","robo"
1740605548758966446,"2023-12-29 05:27:56+00:00","@FFAAECUADOR @PoliciaEcuador @Primicias @lahoraecuador @Expresoec @DiarioExtraEc @eluniversocom @Noticias_TVC @ecuavisa @tctelevision @revistavistazo @notimundoec Libres esos angelitos hijuelapatucha ha seguirle con el robo https://t.co/mGfbLXpdGj","https://twitter.com/andres_rg69/status/1740605548758966446","[]","robo"
