"id","date","text","url","label"
"1739990186375717008","2023-12-27 12:42:42+00:00","#Atentos🚨  #Guayaquil  Luego de un #intento de #robo de un #camión y una motocicleta, #uniformados de la @PoliciaEcuador se #enfrentaron con #delincuentes a la altura de la calle #Esmeraldas, #durante la persecución y posterior ejecución. https://t.co/jOfwWj5g4J","https://twitter.com/JuanRamonCast12/status/1739990186375717008","robo"
"1737540633785471128","2023-12-20 18:29:03+00:00","ESPECTACULAR TRABAJO DE LA @PoliciaDMGZona8 Terminó con la captura de dos energúmenos delincuentes que estaban robando un local de veterinaria en la vía Daule #Guayaquil #delincuencia #PoliciaNacional @PoliciaEcuador https://t.co/p9tjNa8MFV","https://twitter.com/ecuadorprensaec/status/1737540633785471128","robo"
"1740899801946870158","2023-12-30 00:57:11+00:00","#Esmeraldas en estos momentos parece zona de guerra. Los GDO’s están alborotados robando, quemando carros, dándose bala con la @PoliciaEcuador pero no se sabe qué pasa. La gente asustada no tiene información oficial, y solo deciden encerrarse en sus domicilios.","https://twitter.com/JennyHossman/status/1740899801946870158","robo"
"1738052360167960731","2023-12-22 04:22:28+00:00","Pilas que en buses de #Durán a #Guayaquil se suben venezolanos, quienes esperan a llegar a la #puerta10 del Cementerio General y al bajarse la gente van robando bajo la modalidad de bolsiqueo...  Son 3 mujeres y 2 hombres venezolanos...  @PoliciaEcuador @EmergenciasEc","https://twitter.com/zacgabutto/status/1738052360167960731","robo"
"1740385499423166538","2023-12-28 14:53:32+00:00","#últimahora Un antisocial fue abatido por @PoliciaEcuador, el hecho se registro en la Cooperativa Montoneros en Santo Domingo. El sujeto participó previamente en el robo de una buseta, en su intento de huir  se enfrentaron a los miembros policiales quienes repelieron el ataque. https://t.co/kZcUOYFfom","https://twitter.com/zaracaytv/status/1740385499423166538","robo"
"1739862969872187892","2023-12-27 04:17:11+00:00","😱🔴 #Delincuente #abatido por @PoliciaEcuador tras intento de robo a camión en el centro de Guayaquil. El general Víctor Herrera, comandante de la Zona 8 (Guayaquil, Durán y Samborondón), se presentó en el lugar y señaló que el sujeto capturado y las evidencias https://t.co/ECuU7Apidt","https://twitter.com/Notinstante_Es/status/1739862969872187892","robo"
"1740799934272786625","2023-12-29 18:20:21+00:00","@PoliciaEcuador @ATMGuayaquil sigue la delincuencia en #Guayaquil Se robaron el vehículo de mi primo en la Chala hoy viernes 29 diciembre a las 4:30 am .. Es hora que X haga su magia 🪄 los buenos somos más @AntiradarGYE @luisantonio_r @paultutiven @mariocanessa @El_Jota_Vallejo https://t.co/y2d4x9mGai","https://twitter.com/Balder_el_Brav/status/1740799934272786625","robo"
"1740054947683778719","2023-12-27 17:00:02+00:00","#Guayaquil  Tras persecución ininterrumpida, la @PoliciaEcuador frustró el robo a un automotor y mediante el uso legítimo de la fuerza se abatió a un sujeto, en enfrentamiento armado, quien habría disparado contra los uniformados.  #SucreEnLaNoticia https://t.co/KsfK3JxoTC","https://twitter.com/radio_sucre700/status/1740054947683778719","robo"
"1739128897344520398","2023-12-25 03:40:15+00:00","El mismo Tucson negro que lleva semanas robando a medio mundo pero NINGUNA AUTORIDAD se preocupa por atrapar.  @PoliciaEcuador @aquilesalvarez @DanielNoboaOk @Denuncias_ecu","https://twitter.com/mricaurte/status/1739128897344520398","robo"
"1739630547263967370","2023-12-26 12:53:37+00:00","Navidad #PuertoLopez #Manabi  @PoliciaEcuador capturó dos ""presuntos"" delincuentes en Puerto López el 24 de diciembre. Incautó🚘 Toyota Fortuner reportado como robado en #Machala, 1 Fusil R-15 (utilizado en los tiroteos de 🇺🇸) 4 alimentadoras y 100 balas 223 Vía @ecuadorprensaec","https://twitter.com/TeodoroVega/status/1739630547263967370","robo"
"1737634364899418207","2023-12-21 00:41:30+00:00","@PoliciaEcuador @zona_loschillos su ayuda por favor hay negros robando con cuchillos y golpeando con los mangos e incluso apuñalandl a los pasajeros en la ruta Sangolqui Quitumbe de la cooperativa Los Chillos...","https://twitter.com/elcuervo3_22/status/1737634364899418207","robo"
"1740355727703810529","2023-12-28 12:55:14+00:00","Ayer se reporto  intento de robo d automóvil en ayacucho y la décima y q respondió la policía q para variar llego mucho después del intento d robo q si se iban a llevar al monigote q es un transformer eso respondieron los @PoliciaEcuador de zona garay 4 q terrible @DanielNoboaOk","https://twitter.com/martieda/status/1740355727703810529","robo"
"1737457807593509217","2023-12-20 12:59:56+00:00","@Noemicita9 @EmergenciasEc Es el mismo kia SPORTAGE negro que anda robando en todos lados y la policía @PoliciaEcuador no hace nada al respecto.","https://twitter.com/Johanmoncayo/status/1737457807593509217","robo"
"1740953214013296754","2023-12-30 04:29:26+00:00","#URGENTE Zona de Guerra/ #Esmeraldas REPORTE  DESDE 📲 ESMERALDAS | No salgan de casa !!  Varios tiroteos en diferentes Barrios. Hay algunos Asesinados, ya la @PoliciaEcuador está en el lugar "" pero igual el terror , continúa . Plan fénix un fracaso total ↙️ Sangre 🩸 Y Miseria. https://t.co/PSdJ0IfKxN","https://twitter.com/UnidadN593/status/1740953214013296754","asesinato"
"1740934945499967697","2023-12-30 03:16:50+00:00","🚨.#URGENTE | ‼️ Horas después de registrados los ataques en #Esmeraldas, @PoliciaEcuador anuncia despliegue de equipos de investigación y tácticos.  ‼️ Son al menos siete zonas donde se han registrado los coche bomba y los tiroteos. Se habla de tres personas asesinadas pero aún se desconoce la cifra de víctimas producto de los enfrentamientos entre las bandas criminales que campean en la impunidad.  ‼️ Operativos de la Policía buscarán ""dar con los responsables y ponerlos a órdenes de las autoridades competentes"".  ‼️ Pese a que el Gobierno Nacional anunció que todo está bajo control, se desatan estos ataques violentos.","https://twitter.com/TiempoRealEC/status/1740934945499967697","terrorismo"
"1740740006120227005","2023-12-29 14:22:13+00:00","MATANZA en Valencia, Los Ríos. 4 personas asesinadas en incidente que la @PoliciaEcuador investiga como ""ajuste de cuentas"" https://t.co/gtp796kqEU","https://twitter.com/luisantonio_r/status/1740740006120227005","asesinato"
"1740562251579597009","2023-12-29 02:35:53+00:00","#URGENTE  Dos policías fueron asesinados cuando patrullaban en el cantón Quinindé, #Esmeraldas. La @PoliciaEcuador está tras la pista de los antisociales.  👁️‍🗨️ #PlanFénix #DiaDeLosInocentes #Ecuador Murió https://t.co/GG6HefYXny","https://twitter.com/dpin1980/status/1740562251579597009","asesinato"
"1737390717763199384","2023-12-20 08:33:20+00:00","#Guayaquil #Guayas. Una familia completa fue asesinada, por sicarios en #Posorja 2 adultos y dos niñas. Se repite la historia del #Guasmo.  #lasmuertesnoparan @Palencia3Monica @etorrescobo @PoliciaEcuador @FiscaliaEcuador https://t.co/h7ZviSwAPA","https://twitter.com/lareplicaec/status/1737390717763199384","asesinato"
"1741235889781522781","2023-12-30 23:12:41+00:00","2 SARGENTOS. De la @PoliciaEcuador son asesinados estilo sicariato en el #Guasmo. Los delincuentes han perdido el miedo hace tiempo y matan a los Policías. La inseguridad reina en todo el país pero la zona 8 es la más peligrosa. Esto no esta en las encuestas que muestran sino en lo que no se le puede ocultar al país por las redes sociales que hablan solitas. Me podría dar su opinión.","https://twitter.com/Ricardo_Vanegas/status/1741235889781522781","asesinato"
"1739147188737810648","2023-12-25 04:52:56+00:00","@PoliciaEcuador  Se reporta sicariato en #Pascuales estos momentos. @Palencia3Monica @etorrescobo https://t.co/LfsP6OwFjN","https://twitter.com/lareplicaec/status/1739147188737810648","asesinato"
"1740562081013796883","2023-12-29 02:35:12+00:00","#ÚltimaHora Esmeraldas | Matan  a dos policías en el interior de un vehículo de la @PoliciaEcuador mientras realizaban patrullaje en Quininde. https://t.co/tI7PUjjumx","https://twitter.com/Dannyhp14/status/1740562081013796883","asesinato"
"1740455022566219956","2023-12-28 19:29:48+00:00","#DAULE   ATENTO ECUADOR 🇪🇨 EN MANTA SICARIATO   💀 Ojo al Cristo ciudadanía en #Manta un taxista 🚕 fue víctima de sicariato mientras circulaba en el ingreso a San Juan @PoliciaEcuador  #RadioLaVozDeDaule https://t.co/I0kCElVIF6","https://twitter.com/lavozdedaule/status/1740455022566219956","asesinato"
"1739685334697316698","2023-12-26 16:31:20+00:00","#DAULE   ATENTO ECUADOR 🇪🇨 IMAGÉNES EDITADAS POR FUERTES.   💀 Ojo al Cristo ciudadanía en #Ventanas, Los Ríos, sicariato 🏍️ en una reconocida heladería de la localidad @PoliciaEcuador el plan #FENIX @DanielNoboaOk  #RadioLaVozDeDaule https://t.co/P9cZeB5K5K","https://twitter.com/lavozdedaule/status/1739685334697316698","asesinato"
"1741217219252518981","2023-12-30 21:58:29+00:00","2 @PoliciaEcuador ACABAN de ser asesinados #PlanFenix #Gye  https://t.co/1HRmDuvjv2","https://twitter.com/BrendaCV70/status/1741217219252518981","asesinato"
"1737914291611705659","2023-12-21 19:13:50+00:00","#ATENCIÓN | @PoliciaEcuador se pronuncia tras hallazgo de dos personas asesinadas que habían sido secuestradas en el Aeropuerto de Guayaquil. https://t.co/nrWHIABJmc","https://twitter.com/radiocentroec/status/1737914291611705659","asesinato"
"1740610822387421341","2023-12-29 05:48:53+00:00","Cabo de @PoliciaEcuador, Enrique Tupiza, fue asesinado dentro de un patrullero, cuando estaba atendiendo un auxilio en el barrio Divino Niño de #Quinindé #Esmeraldas  En el ataque de sicarios, otro gendarme resultó herido https://t.co/EwHmNuvDcB","https://twitter.com/radio_sucre700/status/1740610822387421341","asesinato"
"1740597113598398588","2023-12-29 04:54:25+00:00","Un cabo segundo de policía acaba de ser asesinado hoy en un patrullajes en un barrio de #Quinindé sujetos en moto atacaron el patrullero. Lo acaba de informar @PoliciaEcuador en su cuenta X   ¿Cuándo entra en operación el Plan Fénix? Que se supone nos daría seguridad.","https://twitter.com/santiagopenaope/status/1740597113598398588","asesinato"
"1740946157344284897","2023-12-30 04:01:23+00:00","La @PoliciaEcuador lamentó la muerte del cabo Enrique Tupiza quien, junto a otro uniformado fue víctima de un ataque armado en el cantón Quinindé. El hecho conmocionó a la provincia de #Esmeraldas, la noche de ayer, jueves 29 de diciembre del 2024.👉 https://t.co/JZQtBDLAJn https://t.co/M5FZAYRFDs","https://twitter.com/ecuadorenvivo/status/1740946157344284897","asesinato"
"1740727211332616239","2023-12-29 13:31:22+00:00","Mataron a 2 gatilleros,, vayan a la San Agustín allá para ese Man de Diego..  Se las dejo @PoliciaEcuador","https://twitter.com/El_mantenido15/status/1740727211332616239","asesinato"
"1740709460459639050","2023-12-29 12:20:50+00:00","@PoliciaEcuador @radio_sucre700 @radio_pichincha @Primicias @lahoraecuador @el_telegrafo @Teleamazonas24H @EcuavisaInforma Asesinaron a un policía del mismo modo que asesinan a ciudadanos. Es muy triste y a la vez frustrante que no hay ningún plan de seguridad ""FENIX"" solo tomadura de pelo desde el gobierno y la policía.","https://twitter.com/1migu/status/1740709460459639050","asesinato"
"1713236981830779209","2023-10-14 16:55:01+00:00","#ULTIMAHORA Liberadas 2 víctimas de #secuestro #extorsivo @PoliciaEcuador en el Puente Lucía #Pascuales, mediante labores investigativas, los trasladan a una casa de salud para su valoración. Continúan las investigaciones para dar con los responsables. https://t.co/f9Ue0opyBC","https://twitter.com/GuayasNews/status/1713236981830779209","secuestro"
"1713411900229160997","2023-10-15 04:30:05+00:00","#Guayas La @PoliciaEcuador liberó a dos personas que se encontraban secuestradas en el sector de #PuenteLucía. https://t.co/Nnf7LkbQGZ","https://twitter.com/postdataecu593/status/1713411900229160997","secuestro"
"1712291809701859477","2023-10-12 02:19:14+00:00","URGENTE. Disparan a la casa de ""Marianita"", quien días atrás fue víctima de secuestro. Más de 20 disparon realizaron a la fachada. @PoliciaEcuador ya en el punto https://t.co/AvCs69Md26","https://twitter.com/luisantonio_r/status/1712291809701859477","secuestro"
"1707782894549147699","2023-09-29 15:42:25+00:00","EL SOBRINO AMBICIOSO. Confabuló con una banda el secuestro de sus tíos ancianos por quien pedían US 200.000. Se los llevaron de los bloques de la FAE y la  #Unase de la @PoliciaEcuador los rescató en Mucho Lote. https://t.co/mQ7BhKwnHe","https://twitter.com/RadioOndaSambo/status/1707782894549147699","secuestro"
"1712307720391438496","2023-10-12 03:22:28+00:00","🚨.#URGENTE | ‼️ A pesar que fue secuestrada y liberada por la @PoliciaEcuador  ‼️ El gobierno no colocó un cerco de protección alrededor de la vivienda de la exalcaldesa #MarianaMendieta  ‼️ #ReporteLlamingo señala que son más de 50 disparos los que impactaron en paredes y puertas.  ‼️ Otro grave error del ministro del Interior @CapiZapataEC","https://twitter.com/TiempoRealEC/status/1712307720391438496","secuestro"
"1707571330873192866","2023-09-29 01:41:45+00:00","EL SOBRINO MALDITO. Confabuló con una banda el secuestro de sus tíos ancianos por quien pedían US 200.000. Se los llevaron de los bloques de la FAE y la  #Unase de la @PoliciaEcuador los rescató en Mucho Lote. https://t.co/CsxUunwPnC","https://twitter.com/luisantonio_r/status/1707571330873192866","secuestro"
"1689341766992887808","2023-08-09 18:23:58+00:00","La @PoliciaEcuador rescató a la decana de la Facultad de Medicina de la @UdeGuayaquil, María Antonieta Touriz. La funcionaria fue secuestrada esta mañana en la Av. Francisco de Orellana, cuando se dirigía al trabajo junto a un docente y desde allí fue trasladada al conflictivo sector del sur de #Guayaquil.","https://twitter.com/ecuadoraldia365/status/1689341766992887808","secuestro"
"1708155725271204179","2023-09-30 16:23:55+00:00","Como aquí todo lo saben , confirmen o nieguen.. Delincuentes detenidos por La Puntilla.. Iban secuestrado a una chica ..  @PoliciaEcuador https://t.co/RZuMVloa9Y","https://twitter.com/gugaplaza/status/1708155725271204179","secuestro"
"1711142254906167700","2023-10-08 22:11:19+00:00","#Urgente Exalcalde de Durán Marianita Mendieta fue puesta en libertad por sus secuestradores. @PoliciaEcuador  en acción fue secuestrada el pasado 5 de Octubre https://t.co/yEBjEbowkf","https://twitter.com/noticiarasputin/status/1711142254906167700","secuestro"
"1717140393496818099","2023-10-25 11:25:47+00:00","#ALERTA 🇪🇨 Fueron capturados 4 presuntos extorsionadores que habían secuestrado a trabajadores de Telconet y exigían $100000 para liberarlos. La @PoliciaEcuador los detuvo en Flor de  Bastión al noroeste de Guayaquil. #elflakoinforma https://t.co/29TF9wW6ib","https://twitter.com/FLACOMENDOZA1/status/1717140393496818099","secuestro"
"1706286862577324073","2023-09-25 12:37:43+00:00","En Quevedo, en las calles 12 de Octubre y Calderón, del sector La Josefina, una mujer fue secuestrada cuando ingresaba al garaje.  La @PoliciaEcuador aún no se pronuncia, ni @FiscaliaEcuador.  @Connie_maily @LassoGuillermo los secuestros en la Ciudad del Río son una realidad  #NoticiasALDIA","https://twitter.com/aldiacomec/status/1706286862577324073","secuestro"
"1715879278099730432","2023-10-21 23:54:34+00:00","🔴 #Atención | Tres personas que habrían sido secuestradas luego de ser víctimas del robo de su vehículo, y que estaban maniatadas al interior de una vivienda, fueron localizadas y liberadas tras labores de la @PoliciaEcuador. Por este hecho, tres individuos fueron detenidos. https://t.co/YHu6PS6d8U","https://twitter.com/radio_pichincha/status/1715879278099730432","secuestro"
"1715862679460421814","2023-10-21 22:48:36+00:00","🔴#ATENCIÓN | Tres personas que habrían sido secuestradas luego de ser víctimas del robo de su vehículo, y que estaban maniatadas al interior de una vivienda, fueron localizadas y liberadas tras labores de la @PoliciaEcuador. Por este hecho, otros 3 individuos fueron detenidos. https://t.co/L6nfrHZSAm","https://twitter.com/notimundoec/status/1715862679460421814","secuestro"
"1713257430522438098","2023-10-14 18:16:16+00:00","#DAULE   ATENTO ECUADOR 🇪🇨 SECUESTRO EN PUENTE LUCIA.  💀 Ojo al Cristo ciudadanía momento de la liberación de personas que se encontraban secuestradas en el sector de Puente Lucia @PoliciaEcuador @LassoGuillermo @LuisaGonzalezEc  #RadioLaVozDeDaule https://t.co/J22WmVQlxI","https://twitter.com/lavozdedaule/status/1713257430522438098","secuestro"
"1718058321922384185","2023-10-28 00:13:18+00:00","#DAULE   ATENTO ECUADOR 🇪🇨 SECUESTRO EN MANABÍ.  💀 Ojo al Cristo ciudadanía en #Portoviejo un caso de secuestro quedó registrado en las calles Robles y Av Manabi @PoliciaEcuador @LassoGuillermo @DanielNoboaOk  #RadioLaVozDeDaule https://t.co/thx94lMpmL","https://twitter.com/lavozdedaule/status/1718058321922384185","secuestro"
"1701936595757093015","2023-09-13 12:31:19+00:00","Quito | Delincuenye fue abatido tras el enfrentamiento armado con la @PoliciaEcuador  Se informa un posible secuestro express el cual fue frustrado por mientras de la policía mediante el uso legítimo de la fuerza.  La víctima de este hecho, se encuentra a buen recaudo. https://t.co/mM7lt8D1gR","https://twitter.com/Dannyhp14/status/1701936595757093015","secuestro"
"1710037740442567033","2023-10-05 21:02:22+00:00","#URGENTE La exalcaldesa de #Durán, Mariana Mendieta, fue secuestrada esta mañana. @PoliciaEcuador activó los protocolos para iniciar con la búsqueda.","https://twitter.com/SegPrevencionEc/status/1710037740442567033","secuestro"
"1704323009467539679","2023-09-20 02:34:04+00:00","LIBERAMOS A DOS VÍCTIMAS DE SECUESTRO   Mediante la oportuna intervención de unidades de @PoliciaEcuador, en #Calacalí y #Pifo.  Las ciudadanas extranjeras se encuentran sanas y salvas.  En desarrollo...  #ServirYProteger https://t.co/zzS7nukFR0","https://twitter.com/PoliciaDMQZona9/status/1704323009467539679","secuestro"
"1718697420752617585","2023-10-29 18:32:51+00:00","2 tipos tienen secuestrado a un hombre en la Terminal de Cargas en Guayaquil. En plena Av de las Américas hay varios vehículos parqueados del lado izquierdo. Se escucharon varios disparos. Los guardias de seguridad no saben que hacer. @PoliciaEcuador","https://twitter.com/Mateoartiu/status/1718697420752617585","secuestro"
"1715946256197882197","2023-10-22 04:20:42+00:00","🚔🚨 #ATENCIÓN Tres personas que habrían sido secuestradas luego de ser víctimas del robo de su vehículo, y que estaban maniatadas al interior de una vivienda, fueron localizadas y liberadas tras labores de la @PoliciaEcuador. Por este hecho, otros 3 individuos fueron detenidos. https://t.co/KabRlFgedy","https://twitter.com/WRadioec/status/1715946256197882197","secuestro"
"1701938372858548552","2023-09-13 12:38:23+00:00","¡CORREÍSTA ABATIDO! Tras enfrentamiento armado con servidores policiales @PoliciaEcuador mediante el uso legítimo de la fuerza 👏👏👏, frustrando así un secuestro express a un ciudadano decente. El jefe de la banda continúa prófugo en Bélgica. #CorreaAsesino #Narcorreísmo","https://twitter.com/campesinoecu/status/1701938372858548552","secuestro"
"1717625678986617070","2023-10-26 19:34:08+00:00","🔴 #Atención | Investigación de @FiscaliaEcuador y @PoliciaEcuador permitió la ubicación -en Quevedo- de Froilán A., padre de la alcaldesa del cantón Las Naves, secuestrado el pasado 19 de octubre en el recinto Bosque de Oro. Hasta el momento no existen detenidos. https://t.co/TzHDihR4f9","https://twitter.com/radio_pichincha/status/1717625678986617070","secuestro"
"1704920641286111233","2023-09-21 18:08:51+00:00","#URGENTE: @PoliciaEcuador liberó a una pareja que fue víctima de secuestro exprés. En la vía a la Costa, los uniformados iniciaron una persecución para detener a los 3 antisociales que obligaban a la pareja a sacar dinero de cajeros automáticos.   ▶️ @luisantonio_r https://t.co/TNYj7SLDGA","https://twitter.com/infoplenaec/status/1704920641286111233","secuestro"
"1712191490603053403","2023-10-11 19:40:36+00:00","#Quevedo Alarma causó en los moradores de la Parroquia Venus,  un caso de secuestro a un habitante del sector. Los casos se dan a plena luz de cualquier día. @aldiacomec  @PoliciaEcuador https://t.co/IrP4sGrLdD","https://twitter.com/aldiacomec/status/1712191490603053403","secuestro"
"1704152479783420361","2023-09-19 15:16:27+00:00","El pasado lunes 18 de septiembre, en el Recinto Palmar, del cantón Arenillas, agentes de la UNASE de la @PoliciaEcuador liberaron a ciudadano que habría sido secuestrado. Se detuvo a dos ciudadanos y decomisó un vehículo, tres celulares y un arma de fuego. #NuestroTrabajoContinúa https://t.co/d0Ys2EvcHy","https://twitter.com/GoberElOro/status/1704152479783420361","secuestro"
"1717538787155198442","2023-10-26 13:48:51+00:00","#Esmeraldas | La @PoliciaEcuador capturó a 7 integrantes del GDO “Los Tiguerones”, involucrados en delitos de secuestro y asesinato. Se incautaron armas, municiones, tacos de dinamita y droga. Además, se rescató a un ciudadano víctima de secuestro. https://t.co/ZGRHJFzpNb","https://twitter.com/CapiZapataEC/status/1717538787155198442","secuestro"
"1718476295019925798","2023-10-29 03:54:11+00:00","#Guayas | La @PoliciaEcuador capturó a 2 sujetos, ambos con antecedentes penales. Además, serían autores del delito de secuestro extorsivo. Un ciudadano fue liberado y se encuentra a buen recaudo junto a su familia. https://t.co/os50ekN1Mt","https://twitter.com/CapiZapataEC/status/1718476295019925798","secuestro"
"1713246796003123454","2023-10-14 17:34:01+00:00","#URGENTE 🚨 2 víctimas de secuestro extorsivo fueron liberadas por la @PoliciaEcuador . Se allanaron 2 casas en Pascuales y Durán donde se detuvo a 5 personas. También se retuvo un auto y un arma de fuego durante la operación. #elflakoinforma https://t.co/wkqu7j9LWg","https://twitter.com/FLACOMENDOZA1/status/1713246796003123454","secuestro"
"1710086728533299325","2023-10-06 00:17:02+00:00","#LosRíos | La @PoliciaEcuador detuvo a 5 integrantes del #GDO “Los Lobos”, presuntamente implicados en el secuestro extorsivo de un servidor policial. Tenían en su poder armas involucradas en diferentes delitos. Además, se incautaron municiones, autos y motocicletas. https://t.co/dMfmKAxB01","https://twitter.com/CapiZapataEC/status/1710086728533299325","secuestro"
"1713314096374788436","2023-10-14 22:01:27+00:00","Los GDO tienen secuestrados a los moradores de ese sector y peor aun a los niños de las escuelas q se encuentran ahi.  @FFAAECUADOR @PoliciaEcuador  hagan algo!  Niños menores de edad se exponen al cruce de balas de estas bandas.  Las escuelas son extorsionadas @Educacion_Ec","https://twitter.com/Rsanchez3000/status/1713314096374788436","secuestro"
"1715888539932454926","2023-10-22 00:31:22+00:00","#ATENCIÓN La @PoliciaEcuador ha logrado la liberación de tres personas que supuestamente fueron secuestradas después de ser víctimas de un robo de su vehículo. Estas personas estaban retenidas y maniatadas en una vivienda, y gracias a la acción policial, han sido rescatadas. Además, se ha detenido a tres individuos en relación con este incidente.","https://twitter.com/EcEnDirecto/status/1715888539932454926","secuestro"
"1698099580527673398","2023-09-02 22:24:23+00:00","A SECUESTRADORES LES CAYÓ LA LEY  La @PoliciaEcuador recuperó a una víctima de secuestro extorsivo en la ciudad de Quito, los secuestradores exigían altas cantidades de dinero para su liberación.  Se aprehendió a 12 personas y 1 menor de edad fue puesto en aislamiento. Indicios: 3 armas de fuego, 2 vehículos, 2 motos, 13 móviles y dinero.  #Quito #Secuestro #extorsion #Delincuencia","https://twitter.com/diariopinion/status/1698099580527673398","secuestro"
"1699573600183837016","2023-09-07 00:01:37+00:00","#País #Seguridad |📝🎙 Tres personas secuestradas, entre ellas padre e hijo, fueron liberadas en Durán, Guayas. Además, ocho implicados fueron aprehendidos por la @PoliciaEcuador. Solicitaban altas sumas de dinero por las víctimas. https://t.co/wJ478K2cje","https://twitter.com/vtv_ecuador/status/1699573600183837016","secuestro"
"1711898290516594858","2023-10-11 00:15:32+00:00","Siguen los intentos de secuestro en el sector de El Bosque y Quito Tennis @PoliciaEcuador alerta!","https://twitter.com/male_narvaezn/status/1711898290516594858","secuestro"
"1714092123421548713","2023-10-17 01:33:03+00:00","DOS APREHENDIDOS POR SECUESTRO   Mediante un operativo realizado en Quevedo, LosRíos, la @PoliciaEcuador aprehendió a dos sujetos y una persona fue liberada.   Los implicados pertenecerían a un grupo delictivo. Además se los vincularía en delitos de extorsión, tenencia y porte de armas   Indicios: - 3 armas de fuego - Alimentadoras -Munición  -1 vehículo recuperado y más objetos  @PoliciaEcuador   #Delincuencia #LosRios #Ventanas #Extorsión #secuestro","https://twitter.com/ecuadorprensaec/status/1714092123421548713","secuestro"
"1718636399845408933","2023-10-29 14:30:23+00:00","#Noticias | En coordinación internacional, unidades de @PoliciaEcuador con  @PoliciaColombia logró la liberación de un ciudadano ecuatoriano en el sector de El Higuerón - Pitalito de #Colombia, quien había sido secuestrado, y exigían la cantidad de 30.000 dólares  #CeroLatitudEc https://t.co/Lw1y726JEx","https://twitter.com/cerolatitud_ec/status/1718636399845408933","secuestro"
